LVL_3_CD,LVL_1_KR,LVL_1_EN,LVL_2_KR,LVL_2_EN,LVL_3_KR
47190109,경상북도,North Gyeongsang,구미시,Gumi,형곡1동
47190111,경상북도,North Gyeongsang,구미시,Gumi,신평1동
47190113,경상북도,North Gyeongsang,구미시,Gumi,신평2동
47190112,경상북도,North Gyeongsang,구미시,Gumi,비산동
47190114,경상북도,North Gyeongsang,구미시,Gumi,광평동
47190115,경상북도,North Gyeongsang,구미시,Gumi,상모사곡동
47190116,경상북도,North Gyeongsang,구미시,Gumi,상모사곡동
47190117,경상북도,North Gyeongsang,구미시,Gumi,상모사곡동
47190118,경상북도,North Gyeongsang,구미시,Gumi,임오동
47190119,경상북도,North Gyeongsang,구미시,Gumi,인동동
47190120,경상북도,North Gyeongsang,구미시,Gumi,인동동
47190121,경상북도,North Gyeongsang,구미시,Gumi,인동동
47190122,경상북도,North Gyeongsang,구미시,Gumi,인동동
47190123,경상북도,North Gyeongsang,구미시,Gumi,진미동
47190124,경상북도,North Gyeongsang,구미시,Gumi,진미동
47190125,경상북도,North Gyeongsang,구미시,Gumi,진미동
47190127,경상북도,North Gyeongsang,구미시,Gumi,양포동
47190128,경상북도,North Gyeongsang,구미시,Gumi,양포동
47190129,경상북도,North Gyeongsang,구미시,Gumi,양포동
47190130,경상북도,North Gyeongsang,구미시,Gumi,양포동
47210250,경상북도,North Gyeongsang,영주시,Yeongju,풍기읍
47210310,경상북도,North Gyeongsang,영주시,Yeongju,이산면
47210320,경상북도,North Gyeongsang,영주시,Yeongju,평은면
47210330,경상북도,North Gyeongsang,영주시,Yeongju,문수면
47210340,경상북도,North Gyeongsang,영주시,Yeongju,장수면
47210350,경상북도,North Gyeongsang,영주시,Yeongju,안정면
47210360,경상북도,North Gyeongsang,영주시,Yeongju,봉현면
47210370,경상북도,North Gyeongsang,영주시,Yeongju,순흥면
47210380,경상북도,North Gyeongsang,영주시,Yeongju,단산면
47210390,경상북도,North Gyeongsang,영주시,Yeongju,부석면
47210102,경상북도,North Gyeongsang,영주시,Yeongju,상망동
47210103,경상북도,North Gyeongsang,영주시,Yeongju,상망동
47210110,경상북도,North Gyeongsang,영주시,Yeongju,상망동
47210101,경상북도,North Gyeongsang,영주시,Yeongju,영주1동
47210104,경상북도,North Gyeongsang,영주시,Yeongju,휴천1동
47210111,경상북도,North Gyeongsang,영주시,Yeongju,휴천3동
47210112,경상북도,North Gyeongsang,영주시,Yeongju,휴천3동
47210105,경상북도,North Gyeongsang,영주시,Yeongju,가흥1동
47210106,경상북도,North Gyeongsang,영주시,Yeongju,가흥1동
47210107,경상북도,North Gyeongsang,영주시,Yeongju,가흥2동
47210108,경상북도,North Gyeongsang,영주시,Yeongju,가흥2동
47210109,경상북도,North Gyeongsang,영주시,Yeongju,가흥2동
47210113,경상북도,North Gyeongsang,영주시,Yeongju,가흥2동
47230250,경상북도,North Gyeongsang,영천시,Yeongcheon,금호읍
47230310,경상북도,North Gyeongsang,영천시,Yeongcheon,청통면
47230320,경상북도,North Gyeongsang,영천시,Yeongcheon,신녕면
47230330,경상북도,North Gyeongsang,영천시,Yeongcheon,화산면
47230340,경상북도,North Gyeongsang,영천시,Yeongcheon,화북면
47230350,경상북도,North Gyeongsang,영천시,Yeongcheon,화남면
47230360,경상북도,North Gyeongsang,영천시,Yeongcheon,자양면
47230370,경상북도,North Gyeongsang,영천시,Yeongcheon,임고면
47230380,경상북도,North Gyeongsang,영천시,Yeongcheon,고경면
47230390,경상북도,North Gyeongsang,영천시,Yeongcheon,북안면
47230400,경상북도,North Gyeongsang,영천시,Yeongcheon,대창면
47230101,경상북도,North Gyeongsang,영천시,Yeongcheon,동부동
47230102,경상북도,North Gyeongsang,영천시,Yeongcheon,동부동
47230103,경상북도,North Gyeongsang,영천시,Yeongcheon,동부동
47230128,경상북도,North Gyeongsang,영천시,Yeongcheon,동부동
47230129,경상북도,North Gyeongsang,영천시,Yeongcheon,동부동
47230104,경상북도,North Gyeongsang,영천시,Yeongcheon,중앙동
47230105,경상북도,North Gyeongsang,영천시,Yeongcheon,중앙동
47230106,경상북도,North Gyeongsang,영천시,Yeongcheon,중앙동
47230108,경상북도,North Gyeongsang,영천시,Yeongcheon,중앙동
47230121,경상북도,North Gyeongsang,영천시,Yeongcheon,중앙동
47230122,경상북도,North Gyeongsang,영천시,Yeongcheon,중앙동
47230123,경상북도,North Gyeongsang,영천시,Yeongcheon,중앙동
47230127,경상북도,North Gyeongsang,영천시,Yeongcheon,중앙동
47230107,경상북도,North Gyeongsang,영천시,Yeongcheon,서부동
47230109,경상북도,North Gyeongsang,영천시,Yeongcheon,서부동
47230110,경상북도,North Gyeongsang,영천시,Yeongcheon,서부동
47230120,경상북도,North Gyeongsang,영천시,Yeongcheon,서부동
47230124,경상북도,North Gyeongsang,영천시,Yeongcheon,서부동
47230125,경상북도,North Gyeongsang,영천시,Yeongcheon,서부동
47230130,경상북도,North Gyeongsang,영천시,Yeongcheon,서부동
47230113,경상북도,North Gyeongsang,영천시,Yeongcheon,완산동
47230111,경상북도,North Gyeongsang,영천시,Yeongcheon,남부동
47230112,경상북도,North Gyeongsang,영천시,Yeongcheon,남부동
47230114,경상북도,North Gyeongsang,영천시,Yeongcheon,남부동
47230115,경상북도,North Gyeongsang,영천시,Yeongcheon,남부동
47230116,경상북도,North Gyeongsang,영천시,Yeongcheon,남부동
47230117,경상북도,North Gyeongsang,영천시,Yeongcheon,남부동
47230118,경상북도,North Gyeongsang,영천시,Yeongcheon,남부동
47230119,경상북도,North Gyeongsang,영천시,Yeongcheon,남부동
47230126,경상북도,North Gyeongsang,영천시,Yeongcheon,남부동
47250250,경상북도,North Gyeongsang,상주시,Sangju,함창읍
47250310,경상북도,North Gyeongsang,상주시,Sangju,중동면
47250320,경상북도,North Gyeongsang,상주시,Sangju,사벌면
47250330,경상북도,North Gyeongsang,상주시,Sangju,낙동면
47250340,경상북도,North Gyeongsang,상주시,Sangju,청리면
47250350,경상북도,North Gyeongsang,상주시,Sangju,공성면
47250360,경상북도,North Gyeongsang,상주시,Sangju,외남면
47250370,경상북도,North Gyeongsang,상주시,Sangju,내서면
47250380,경상북도,North Gyeongsang,상주시,Sangju,모동면
47250390,경상북도,North Gyeongsang,상주시,Sangju,모서면
47250400,경상북도,North Gyeongsang,상주시,Sangju,화동면
47250410,경상북도,North Gyeongsang,상주시,Sangju,화서면
47250420,경상북도,North Gyeongsang,상주시,Sangju,화북면
47250430,경상북도,North Gyeongsang,상주시,Sangju,외서면
47250440,경상북도,North Gyeongsang,상주시,Sangju,은척면
47250450,경상북도,North Gyeongsang,상주시,Sangju,공검면
47250460,경상북도,North Gyeongsang,상주시,Sangju,이안면
47250470,경상북도,North Gyeongsang,상주시,Sangju,화남면
47250107,경상북도,North Gyeongsang,상주시,Sangju,남원동
47250110,경상북도,North Gyeongsang,상주시,Sangju,남원동
47250111,경상북도,North Gyeongsang,상주시,Sangju,남원동
47250134,경상북도,North Gyeongsang,상주시,Sangju,남원동
47250135,경상북도,North Gyeongsang,상주시,Sangju,남원동
47250109,경상북도,North Gyeongsang,상주시,Sangju,북문동
47250128,경상북도,North Gyeongsang,상주시,Sangju,북문동
47250131,경상북도,North Gyeongsang,상주시,Sangju,북문동
47250132,경상북도,North Gyeongsang,상주시,Sangju,북문동
47250133,경상북도,North Gyeongsang,상주시,Sangju,북문동
47250136,경상북도,North Gyeongsang,상주시,Sangju,북문동
47250105,경상북도,North Gyeongsang,상주시,Sangju,계림동
47250126,경상북도,North Gyeongsang,상주시,Sangju,계림동
47250127,경상북도,North Gyeongsang,상주시,Sangju,계림동
47250129,경상북도,North Gyeongsang,상주시,Sangju,계림동
47250130,경상북도,North Gyeongsang,상주시,Sangju,계림동
47250103,경상북도,North Gyeongsang,상주시,Sangju,동문동
47250104,경상북도,North Gyeongsang,상주시,Sangju,동문동
47250106,경상북도,North Gyeongsang,상주시,Sangju,동문동
47250108,경상북도,North Gyeongsang,상주시,Sangju,동문동
47250121,경상북도,North Gyeongsang,상주시,Sangju,동문동
47250122,경상북도,North Gyeongsang,상주시,Sangju,동문동
47250123,경상북도,North Gyeongsang,상주시,Sangju,동문동
47250124,경상북도,North Gyeongsang,상주시,Sangju,동문동
47250125,경상북도,North Gyeongsang,상주시,Sangju,동문동
47250101,경상북도,North Gyeongsang,상주시,Sangju,동성동
47250102,경상북도,North Gyeongsang,상주시,Sangju,동성동
47250118,경상북도,North Gyeongsang,상주시,Sangju,동성동
47250119,경상북도,North Gyeongsang,상주시,Sangju,동성동
47250120,경상북도,North Gyeongsang,상주시,Sangju,동성동
47250112,경상북도,North Gyeongsang,상주시,Sangju,신흥동
47250113,경상북도,North Gyeongsang,상주시,Sangju,신흥동
47250114,경상북도,North Gyeongsang,상주시,Sangju,신흥동
47250115,경상북도,North Gyeongsang,상주시,Sangju,신흥동
47250116,경상북도,North Gyeongsang,상주시,Sangju,신흥동
47250117,경상북도,North Gyeongsang,상주시,Sangju,신흥동
47280250,경상북도,North Gyeongsang,문경시,Mungyeong,문경읍
47280253,경상북도,North Gyeongsang,문경시,Mungyeong,가은읍
47280310,경상북도,North Gyeongsang,문경시,Mungyeong,영순면
47280320,경상북도,North Gyeongsang,문경시,Mungyeong,산양면
47280330,경상북도,North Gyeongsang,문경시,Mungyeong,호계면
47280340,경상북도,North Gyeongsang,문경시,Mungyeong,산북면
47280350,경상북도,North Gyeongsang,문경시,Mungyeong,동로면
47280360,경상북도,North Gyeongsang,문경시,Mungyeong,마성면
47280370,경상북도,North Gyeongsang,문경시,Mungyeong,농암면
47280101,경상북도,North Gyeongsang,문경시,Mungyeong,점촌1동
47280110,경상북도,North Gyeongsang,문경시,Mungyeong,점촌1동
47280102,경상북도,North Gyeongsang,문경시,Mungyeong,점촌2동
47280111,경상북도,North Gyeongsang,문경시,Mungyeong,점촌2동
47280103,경상북도,North Gyeongsang,문경시,Mungyeong,점촌3동
47280104,경상북도,North Gyeongsang,문경시,Mungyeong,점촌3동
47280105,경상북도,North Gyeongsang,문경시,Mungyeong,점촌3동
47280106,경상북도,North Gyeongsang,문경시,Mungyeong,점촌4동
47280107,경상북도,North Gyeongsang,문경시,Mungyeong,점촌4동
47280108,경상북도,North Gyeongsang,문경시,Mungyeong,점촌4동
47280109,경상북도,North Gyeongsang,문경시,Mungyeong,점촌4동
47290250,경상북도,North Gyeongsang,경산시,Gyeongsan,하양읍
47290253,경상북도,North Gyeongsang,경산시,Gyeongsan,진량읍
47290310,경상북도,North Gyeongsang,경산시,Gyeongsan,와촌면
47290330,경상북도,North Gyeongsang,경산시,Gyeongsan,자인면
47290340,경상북도,North Gyeongsang,경산시,Gyeongsan,용성면
47290350,경상북도,North Gyeongsang,경산시,Gyeongsan,남산면
47290360,경상북도,North Gyeongsang,경산시,Gyeongsan,압량면
47290370,경상북도,North Gyeongsang,경산시,Gyeongsan,남천면
47290117,경상북도,North Gyeongsang,경산시,Gyeongsan,중방동
47290102,경상북도,North Gyeongsang,경산시,Gyeongsan,중앙동
47290101,경상북도,North Gyeongsang,경산시,Gyeongsan,남부동
47290103,경상북도,North Gyeongsang,경산시,Gyeongsan,남부동
47290104,경상북도,North Gyeongsang,경산시,Gyeongsan,남부동
47290105,경상북도,North Gyeongsang,경산시,Gyeongsan,남부동
47290106,경상북도,North Gyeongsang,경산시,Gyeongsan,남부동
47290107,경상북도,North Gyeongsang,경산시,Gyeongsan,서부1동
47290108,경상북도,North Gyeongsang,경산시,Gyeongsan,서부1동
47290109,경상북도,North Gyeongsang,경산시,Gyeongsan,서부1동
47290110,경상북도,North Gyeongsang,경산시,Gyeongsan,서부2동
47290111,경상북도,North Gyeongsang,경산시,Gyeongsan,서부2동
47290112,경상북도,North Gyeongsang,경산시,Gyeongsan,북부동
47290113,경상북도,North Gyeongsang,경산시,Gyeongsan,북부동
47290114,경상북도,North Gyeongsang,경산시,Gyeongsan,북부동
47290115,경상북도,North Gyeongsang,경산시,Gyeongsan,북부동
47290116,경상북도,North Gyeongsang,경산시,Gyeongsan,북부동
47290118,경상북도,North Gyeongsang,경산시,Gyeongsan,북부동
47290128,경상북도,North Gyeongsang,경산시,Gyeongsan,북부동
47290119,경상북도,North Gyeongsang,경산시,Gyeongsan,동부동
47290120,경상북도,North Gyeongsang,경산시,Gyeongsan,동부동
47290121,경상북도,North Gyeongsang,경산시,Gyeongsan,동부동
47290122,경상북도,North Gyeongsang,경산시,Gyeongsan,동부동
47290123,경상북도,North Gyeongsang,경산시,Gyeongsan,동부동
47290124,경상북도,North Gyeongsang,경산시,Gyeongsan,동부동
47290125,경상북도,North Gyeongsang,경산시,Gyeongsan,동부동
47290126,경상북도,North Gyeongsang,경산시,Gyeongsan,동부동
47290127,경상북도,North Gyeongsang,경산시,Gyeongsan,동부동
47720250,경상북도,North Gyeongsang,군위군,Gunwi County,군위읍
47720310,경상북도,North Gyeongsang,군위군,Gunwi County,소보면
47720320,경상북도,North Gyeongsang,군위군,Gunwi County,효령면
47720330,경상북도,North Gyeongsang,군위군,Gunwi County,부계면
47720340,경상북도,North Gyeongsang,군위군,Gunwi County,우보면
47720350,경상북도,North Gyeongsang,군위군,Gunwi County,의흥면
47720360,경상북도,North Gyeongsang,군위군,Gunwi County,산성면
47720370,경상북도,North Gyeongsang,군위군,Gunwi County,고로면
47730250,경상북도,North Gyeongsang,의성군,Uiseong County,의성읍
47730310,경상북도,North Gyeongsang,의성군,Uiseong County,단촌면
47730320,경상북도,North Gyeongsang,의성군,Uiseong County,점곡면
47730330,경상북도,North Gyeongsang,의성군,Uiseong County,옥산면
47730340,경상북도,North Gyeongsang,의성군,Uiseong County,사곡면
47730350,경상북도,North Gyeongsang,의성군,Uiseong County,춘산면
47730360,경상북도,North Gyeongsang,의성군,Uiseong County,가음면
47730370,경상북도,North Gyeongsang,의성군,Uiseong County,금성면
47730380,경상북도,North Gyeongsang,의성군,Uiseong County,봉양면
47730390,경상북도,North Gyeongsang,의성군,Uiseong County,비안면
47730400,경상북도,North Gyeongsang,의성군,Uiseong County,구천면
47730410,경상북도,North Gyeongsang,의성군,Uiseong County,단밀면
47730420,경상북도,North Gyeongsang,의성군,Uiseong County,단북면
